Word,Year,Round,Part_of_Speech,Language,Times_Used,Years_Since_Last_Used,Num_Syllables,Word_Length,Reduplication,Error
obnubilate,2008,2,verb,Latin or Greek,2,10,4,10,0,0
ratiocinate,2007,4,verb,Latin or Greek,2,10,5,11,0,0
gadarene,2013,3,adjective,Latin or Greek,3,10,3,8,0,0
bimillenary,2011,2,noun,Latin or Greek,2,10,5,11,1,0
scialytic,2016,4,adjective,Latin or Greek,3,10,3,9,0,1
trepanation,2014,3,noun,Latin or Greek,2,10,4,11,0,0
differentiate,2017,3,verb,Latin or Greek,3,10,5,13,1,0
jurimetrician,2009,3,noun,Latin or Greek,2,10,5,13,0,0
constituency,2010,2,noun,Latin or Greek,2,10,5,12,0,0
crepitant,2010,3,adjective,Latin or Greek,2,10,3,9,0,0
ancillary,2011,2,adjective,Latin or Greek,2,11,3,9,1,0
bacciferous,2013,3,adjective,Latin or Greek,2,11,4,11,1,0
coccygeal,2015,3,adjective,Latin or Greek,2,11,3,9,1,0
foliicolous,2017,2,adjective,Latin or Greek,3,11,5,11,1,0
procellous,2014,3,adjective,Latin or Greek,4,11,3,10,1,0
stillatitious,2017,2,adjective,Latin or Greek,2,11,4,13,1,0
adiabatic,2013,3,adjective,Latin or Greek,3,11,4,9,0,0
bathyal,2013,3,adjective,Latin or Greek,2,11,2,7,0,0
chrysochlorous,2014,7,adjective,Latin or Greek,3,11,4,14,0,0
conchitic,2014,3,adjective,Latin or Greek,3,11,3,9,0,0
fodient,2009,4,adjective,Latin or Greek,2,11,3,7,0,1
formicivorous,2014,3,adjective,Latin or Greek,3,11,5,13,0,0
heliophobous,2008,3,adjective,Latin or Greek,2,11,5,12,0,0
incipient,2017,2,adjective,Latin or Greek,2,11,4,9,0,0
iridaceous,2012,2,adjective,Latin or Greek,2,11,3,10,0,1
mnestic,2011,4,adjective,Latin or Greek,3,11,2,7,0,0
presentient,2011,2,adjective,Latin or Greek,2,11,3,11,0,0
saponaceous,2016,3,adjective,Latin or Greek,4,11,4,11,0,1
temerarious,2013,3,adjective,Latin or Greek,2,11,5,11,0,0
vinaceous,2015,5,adjective,Latin or Greek,2,11,3,9,0,0
amaryllis,2016,3,noun,Latin or Greek,4,11,4,9,1,1
beelzebub,2013,3,noun,Latin or Greek,3,11,3,9,1,1
inconcinnity,2010,4,noun,Latin or Greek,2,11,5,12,1,0
intussusception,2015,3,noun,Latin or Greek,2,11,5,15,1,1
nullibicity,2009,4,noun,Latin or Greek,2,11,5,11,1,0
ocellus,2014,3,noun,Latin or Greek,3,11,2,7,1,0
animus,2010,3,noun,Latin or Greek,2,11,3,6,0,0
auscultation,2009,4,noun,Latin or Greek,2,11,4,12,0,1
eisegesis,2015,3,noun,Latin or Greek,2,11,3,9,0,0
energumen,2014,5,noun,Latin or Greek,2,11,4,9,0,0
fiduciary,2011,2,noun,Latin or Greek,3,11,4,9,0,0
filiality,2011,2,noun,Latin or Greek,2,11,4,9,0,0
hamadryad,2015,3,noun,Latin or Greek,3,11,3,9,0,0
honorarium,2009,2,noun,Latin or Greek,2,11,5,10,0,0
icosahedron,2012,3,noun,Latin or Greek,3,11,4,11,0,0
koine,2017,2,noun,Latin or Greek,2,11,2,5,0,0
lacuna,2008,3,noun,Latin or Greek,2,11,3,6,0,1
levirate,2016,9,noun,Latin or Greek,2,11,3,8,0,0
litotes,2015,3,noun,Latin or Greek,3,11,3,7,0,0
obliviscence,2017,4,noun,Latin or Greek,3,11,4,12,0,1
olecranon,2013,6,noun,Latin or Greek,2,11,3,9,0,1
osteomalacia,2015,3,noun,Latin or Greek,2,11,6,12,0,0
paradigm,2010,2,noun,Latin or Greek,2,11,3,8,0,0
politeia,2017,2,noun,Latin or Greek,3,11,3,8,0,0
polyptych,2012,4,noun,Latin or Greek,2,11,3,9,0,0
proletarian,2016,2,noun,Latin or Greek,3,11,5,11,0,0
rhabdomancy,2014,3,noun,Latin or Greek,2,11,4,11,0,0
rhea,2017,2,noun,Latin or Greek,2,11,2,4,0,0
senectitude,2008,3,noun,Latin or Greek,2,11,4,11,0,1
strepsiceros,2017,5,noun,Latin or Greek,2,11,4,12,0,0
stultiloquence,2013,5,noun,Latin or Greek,2,11,4,14,0,0
subauditur,2017,6,noun,Latin or Greek,2,11,4,10,0,1
subterfuge,2015,2,noun,Latin or Greek,3,11,3,10,0,0
sumpsimus,2015,3,noun,Latin or Greek,2,11,3,9,0,0
telegnosis,2012,3,noun,Latin or Greek,2,11,3,10,0,0
theomachy,2012,3,noun,Latin or Greek,2,11,4,9,0,0
vespacide,2010,2,noun,Latin or Greek,2,11,3,9,0,0
yeanling,2007,3,noun,Latin or Greek,2,11,2,8,0,0
reliquiae,2017,2,noun,Latin or Greek,3,11,4,9,0,0
toreutics,2017,5,noun,Latin or Greek,4,11,3,9,0,1
nidificate,2009,3,verb,Latin or Greek,2,11,4,10,0,0
calumniate,2008,2,verb,Latin or Greek,2,11,4,10,0,1
gesticulate,2007,3,verb,Latin or Greek,2,11,4,11,0,0
lixiviate,2015,3,verb,Latin or Greek,2,11,4,9,0,1
anabolic,2012,2,adjective,Latin or Greek,2,11,4,8,0,0
cnemial,2012,3,adjective,Latin or Greek,2,11,3,7,0,1
dyscalculia,2010,3,noun,Latin or Greek,2,11,4,11,0,0
ostracism,2008,2,noun,Latin or Greek,2,11,3,9,0,1
fenestrated,2012,2,adjective,Latin or Greek,2,11,4,11,0,0
totipalmate,2017,2,adjective,Latin or Greek,2,11,3,11,0,0
roborant,2015,3,noun,Latin or Greek,3,11,3,8,0,0
kudize,2012,2,verb,Latin or Greek,2,11,2,6,0,0
zetetic,2016,2,adjective,Latin or Greek,3,12,3,7,1,0
cupressineous,2015,6,adjective,Latin or Greek,3,12,5,13,1,1
fimbrillate,2013,3,adjective,Latin or Greek,2,12,3,11,1,1
polysyllabic,2009,2,adjective,Latin or Greek,2,12,4,12,1,1
porraceous,2014,6,adjective,Latin or Greek,2,12,3,10,1,0
frigorific,2015,3,adjective,Latin or Greek,2,12,4,10,0,0
fungible,2011,3,adjective,Latin or Greek,2,12,3,8,0,0
glabrous,2011,2,adjective,Latin or Greek,2,12,2,8,0,0
isochronal,2011,4,adjective,Latin or Greek,2,12,3,10,0,0
luculent,2011,3,adjective,Latin or Greek,2,12,3,8,0,0
minatory,2011,2,adjective,Latin or Greek,3,12,4,8,0,1
plangent,2017,3,adjective,Latin or Greek,3,12,2,8,0,0
pulmonary,2009,2,adjective,Latin or Greek,2,12,3,9,0,0
rubefacient,2017,2,adjective,Latin or Greek,3,12,4,11,0,0
strepitous,2016,2,adjective,Latin or Greek,3,12,3,10,0,1
trichotomous,2008,3,adjective,Latin or Greek,2,12,4,12,0,0
unadulterated,2008,2,adjective,Latin or Greek,2,12,5,13,0,0
accipiter,2016,2,noun,Latin or Greek,2,12,4,9,1,1
affidavit,2011,3,noun,Latin or Greek,2,12,4,9,1,0
effluvium,2010,2,noun,Latin or Greek,2,12,4,9,1,0
nullifidian,2014,3,noun,Latin or Greek,2,12,5,11,1,0
amygdala,2015,3,noun,Latin or Greek,2,12,3,8,0,1
anamnesis,2017,4,noun,Latin or Greek,2,12,4,9,0,0
arcanum,2010,4,noun,Latin or Greek,2,12,3,7,0,0
aretalogy,2011,5,noun,Latin or Greek,2,12,5,9,0,0
avgolemono,2015,3,noun,Latin or Greek,3,12,5,10,0,1
decedent,2011,3,noun,Latin or Greek,2,12,3,8,0,0
decimation,2008,2,noun,Latin or Greek,2,12,4,10,0,1
dehiscence,2010,2,noun,Latin or Greek,2,12,3,10,0,0
desman,2017,4,noun,Latin or Greek,2,12,2,6,0,1
deuteragonist,2011,4,noun,Latin or Greek,2,12,5,13,0,0
devastavit,2017,7,noun,Latin or Greek,2,12,4,10,0,0
doxology,2010,2,noun,Latin or Greek,2,12,4,8,0,0
echinoderm,2011,3,noun,Latin or Greek,2,12,3,10,0,0
encephalon,2011,3,noun,Latin or Greek,2,12,4,10,0,0
excursus,2011,3,noun,Latin or Greek,2,12,3,8,0,0
formicary,2011,2,noun,Latin or Greek,2,12,3,9,0,0
fretum,2017,2,noun,Latin or Greek,2,12,2,6,0,0
hyperbole,2010,2,noun,Latin or Greek,2,12,4,9,0,0
inquiline,2011,3,noun,Latin or Greek,2,12,3,9,0,1
licentiate,2011,2,noun,Latin or Greek,2,12,4,10,0,1
myocarditis,2013,3,noun,Latin or Greek,3,12,4,11,0,0
nuncupation,2010,3,noun,Latin or Greek,2,12,4,11,0,0
obmutescence,2017,4,noun,Latin or Greek,3,12,4,12,0,0
parorexia,2015,5,noun,Latin or Greek,2,12,4,9,0,0
pityriasis,2011,3,noun,Latin or Greek,2,12,5,10,0,0
plesiobiosis,2017,2,noun,Latin or Greek,2,12,6,12,0,0
quadragenarian,2013,3,noun,Latin or Greek,2,12,6,14,0,1
spondylitis,2017,2,noun,Latin or Greek,3,12,4,11,0,0
thesmothete,2009,3,noun,Latin or Greek,2,12,3,11,0,1
threnody,2011,3,noun,Latin or Greek,2,12,3,8,0,0
tichodrome,2016,2,noun,Latin or Greek,2,12,2,10,0,0
toxophilite,2012,4,noun,Latin or Greek,2,12,4,11,0,0
trophobiosis,2012,5,noun,Latin or Greek,2,12,5,12,0,0
auricular,2011,2,adjective,Latin or Greek,2,12,4,9,0,0
bacteriolytic,2010,2,adjective,Latin or Greek,2,12,6,13,0,0
Pythagorean,2015,3,adjective,Latin or Greek,3,12,5,11,0,0
sepulchral,2016,2,adjective,Latin or Greek,3,12,3,10,0,0
jejunely,2013,3,other,Latin or Greek,2,12,3,8,0,0
qualitative,2012,2,adjective,Latin or Greek,2,12,4,11,0,0
obreptitious,2010,2,adjective,Latin or Greek,2,13,4,12,1,0
dipnoous,2016,4,adjective,Latin or Greek,2,13,3,8,1,0
turricular,2012,3,adjective,Latin or Greek,2,13,4,10,1,0
deleterious,2011,3,adjective,Latin or Greek,2,13,5,11,0,0
erubescent,2012,3,adjective,Latin or Greek,2,13,4,10,0,0
ineluctable,2011,2,adjective,Latin or Greek,2,13,4,11,0,0
noctivagant,2011,3,adjective,Latin or Greek,2,13,4,11,0,1
rangiferine,2016,2,adjective,Latin or Greek,2,13,4,11,0,0
reflorescent,2010,2,adjective,Latin or Greek,2,13,2,12,0,0
rimulose,2017,2,adjective,Latin or Greek,3,13,3,8,0,0
riparian,2011,2,adjective,Latin or Greek,2,13,4,8,0,0
rurigenous,2014,3,adjective,Latin or Greek,3,13,4,10,0,0
suasible,2010,2,adjective,Latin or Greek,2,13,3,8,0,0
teleological,2009,3,adjective,Latin or Greek,2,13,6,12,0,1
tonsorial,2009,4,adjective,Latin or Greek,2,13,4,9,0,0
volucrine,2017,2,adjective,Latin or Greek,3,13,3,9,0,0
farrago,2011,7,noun,Latin or Greek,2,13,3,7,1,0
anomaly,2010,2,noun,Latin or Greek,2,13,3,7,0,1
aplustre,2016,14,noun,Latin or Greek,2,13,2,8,0,0
barathrum,2015,3,noun,Latin or Greek,2,13,3,9,0,0
bruxism,2014,3,noun,Latin or Greek,3,13,2,7,0,0
calypso,2011,2,noun,Latin or Greek,2,13,3,7,0,0
chrysalis,2010,2,noun,Latin or Greek,2,13,3,9,0,0
claustrophobia,2014,3,noun,Latin or Greek,2,13,4,14,0,0
dithyramb,2016,4,noun,Latin or Greek,2,13,3,9,0,0
epenthesis,2013,3,noun,Latin or Greek,2,13,3,10,0,0
eutaxy,2012,2,noun,Latin or Greek,2,13,2,6,0,0
floribunda,2010,3,noun,Latin or Greek,2,13,4,10,0,0
floruit,2016,3,noun,Latin or Greek,2,13,3,7,0,0
hecatomb,2014,3,noun,Latin or Greek,2,13,3,8,0,0
herpetology,2013,2,noun,Latin or Greek,3,13,5,11,0,0
hypozeuxis,2016,10,noun,Latin or Greek,2,13,4,10,0,0
impetus,2010,2,noun,Latin or Greek,2,13,3,7,0,0
integument,2011,3,noun,Latin or Greek,2,13,4,10,0,0
kaumographer,2013,14,noun,Latin or Greek,3,13,4,12,0,0
klendusity,2016,4,noun,Latin or Greek,3,13,4,10,0,0
myeloma,2012,3,noun,Latin or Greek,2,13,4,7,0,0
odontoloxia,2013,7,noun,Latin or Greek,2,13,4,11,0,0
ornithoscopy,2010,2,noun,Latin or Greek,2,13,5,12,0,0
otacoustic,2014,3,noun,Latin or Greek,2,13,2,10,0,1
philanthropy,2013,2,noun,Latin or Greek,2,13,4,12,0,0
platypodia,2013,3,noun,Latin or Greek,3,13,3,10,0,0
raucity,2011,2,noun,Latin or Greek,2,13,3,7,0,0
rotulet,2017,2,noun,Latin or Greek,2,13,3,7,0,0
soliloquy,2010,2,noun,Latin or Greek,2,13,4,9,0,0
tachycardia,2013,3,noun,Latin or Greek,2,13,3,11,0,0
ultimogeniture,2011,2,noun,Latin or Greek,2,13,6,14,0,1
poimenics,2012,3,noun,Latin or Greek,2,13,3,9,0,1
inviscate,2011,2,verb,Latin or Greek,2,13,3,9,0,0
metastasize,2016,3,verb,Latin or Greek,4,13,4,11,1,1
accommodate,2013,2,verb,Latin or Greek,2,13,4,11,1,0
hebetate,2012,2,verb,Latin or Greek,2,13,3,8,0,1
bardolatry,2016,2,noun,Latin or Greek,3,13,4,10,0,0
deducibility,2010,2,noun,Latin or Greek,2,13,6,12,0,0
sinistrocular,2009,3,adjective,Latin or Greek,2,13,5,13,0,0
bioluminescent,2011,2,adjective,Latin or Greek,2,13,6,14,0,0
Promethean,2013,3,adjective,Latin or Greek,2,13,4,10,0,1
zoophilist,2014,3,noun,Latin or Greek,3,13,4,10,1,0
tachyon,2011,3,noun,Latin or Greek,2,13,2,7,0,0
felicitous,2011,2,adjective,Latin or Greek,2,13,4,10,0,0
ululation,2013,3,noun,Latin or Greek,3,13,4,9,1,0
philtrum,2010,3,noun,Latin or Greek,2,13,2,8,0,1
arachnophagous,2017,4,adjective,Latin or Greek,2,13,5,14,0,0
celebratory,2012,2,adjective,Latin or Greek,2,13,5,11,0,0
ceraceous,2016,2,adjective,Latin or Greek,2,13,3,9,0,1
apsidal,2011,3,adjective,Latin or Greek,2,14,3,7,0,0
demulcent,2016,2,adjective,Latin or Greek,2,14,3,9,0,0
eclectic,2015,2,adjective,Latin or Greek,2,14,2,8,0,0
hirundine,2016,8,adjective,Latin or Greek,2,14,2,9,0,0
isosceles,2014,3,adjective,Latin or Greek,3,14,3,9,0,0
lampyrid,2017,2,adjective,Latin or Greek,2,14,3,8,0,0
phocine,2014,6,adjective,Latin or Greek,2,14,2,7,0,0
plumbeous,2014,3,adjective,Latin or Greek,2,14,3,9,0,0
precocious,2010,2,adjective,Latin or Greek,2,14,3,10,0,0
rasorial,2011,3,adjective,Latin or Greek,2,14,4,8,0,1
sebaceous,2013,3,adjective,Latin or Greek,2,14,3,9,0,0
rhododendron,2014,3,noun,Latin or Greek,2,14,4,12,1,0
abhorrence,2011,3,noun,Latin or Greek,2,14,3,10,1,0
brucellosis,2013,3,noun,Latin or Greek,2,14,4,11,1,0
gallinule,2015,3,noun,Latin or Greek,2,14,3,9,1,0
gypsum,2013,3,noun,Latin or Greek,3,14,2,6,0,0
hedonism,2015,2,noun,Latin or Greek,2,14,3,8,0,0
pabulum,2012,3,noun,Latin or Greek,2,14,3,7,0,0
pentathlon,2015,2,noun,Latin or Greek,3,14,3,10,0,0
poinciana,2017,4,noun,Latin or Greek,2,14,3,9,0,0
quidnunc,2017,2,noun,Latin or Greek,3,14,2,8,0,0
stephanotis,2017,2,noun,Latin or Greek,2,14,4,11,0,1
larithmics,2014,3,noun,Latin or Greek,2,14,3,10,0,0
annihilate,2016,3,verb,Latin or Greek,3,14,4,10,1,1
immolate,2012,2,verb,Latin or Greek,2,14,3,8,1,0
abdicate,2015,2,verb,Latin or Greek,2,14,3,8,0,0
adenoidal,2013,3,adjective,Latin or Greek,2,14,4,9,0,0
belemnoid,2013,3,adjective,Latin or Greek,2,14,3,9,0,0
gemmary,2012,2,noun,Latin or Greek,2,14,3,7,1,0
jocosity,2011,2,noun,Latin or Greek,2,14,4,8,0,0
barbellate,2015,5,adjective,Latin or Greek,2,15,3,10,1,0
anadromous,2017,2,adjective,Latin or Greek,3,15,3,10,0,0
cancrivorous,2012,4,adjective,Latin or Greek,2,15,4,12,0,0
catadromous,2016,2,adjective,Latin or Greek,2,15,4,11,0,1
cognoscitive,2011,2,adjective,Latin or Greek,2,15,4,12,0,0
extrorse,2016,2,adjective,Latin or Greek,2,15,2,8,0,0
frumentaceous,2015,3,adjective,Latin or Greek,2,15,4,13,0,0
gelid,2014,5,adjective,Latin or Greek,2,15,2,5,0,0
gregarious,2015,2,adjective,Latin or Greek,3,15,4,10,0,0
hydraulic,2015,2,adjective,Latin or Greek,2,15,3,9,0,0
mercurial,2015,2,adjective,Latin or Greek,2,15,4,9,0,0
mordacious,2012,2,adjective,Latin or Greek,2,15,3,10,0,0
nuncupative,2015,3,adjective,Latin or Greek,3,15,4,11,0,0
perspicacious,2017,3,adjective,Latin or Greek,3,15,4,13,0,0
scrobiculate,2017,2,adjective,Latin or Greek,2,15,4,12,0,0
susceptible,2013,2,adjective,Latin or Greek,2,15,4,11,0,0
vulnerary,2016,2,adjective,Latin or Greek,2,15,3,9,0,0
psyllium,2016,4,noun,Latin or Greek,2,15,3,8,1,1
syllabus,2012,2,noun,Latin or Greek,2,15,3,8,1,0
consensus,2015,2,noun,Latin or Greek,2,15,3,9,0,0
hyacinth,2012,2,noun,Latin or Greek,2,15,3,8,0,0
mimosa,2016,3,noun,Latin or Greek,2,15,3,6,0,0
mulct,2015,5,noun,Latin or Greek,2,15,1,5,0,0
paradox,2015,2,noun,Latin or Greek,2,15,3,7,0,0
polymer,2015,2,noun,Latin or Greek,2,15,2,7,0,0
protagonist,2015,2,noun,Latin or Greek,2,15,4,11,0,0
ptosis,2017,7,noun,Latin or Greek,2,15,2,6,0,0
sequela,2016,3,noun,Latin or Greek,3,15,2,7,0,1
solivagant,2015,3,noun,Latin or Greek,3,15,4,10,0,0
accentuate,2016,2,verb,Latin or Greek,2,15,4,10,1,0
genuflect,2016,2,verb,Latin or Greek,3,15,3,9,0,1
adrenergic,2016,2,adjective,Latin or Greek,2,15,4,10,0,0
brachiate,2011,3,verb,Latin or Greek,2,15,3,9,0,0
odyssey,2014,2,noun,Latin or Greek,2,15,3,7,1,0
adventitious,2016,3,adjective,Latin or Greek,2,16,4,12,1,0
liliaceous,2014,3,adjective,Latin or Greek,2,16,4,10,1,0
succussatory,2016,7,adjective,Latin or Greek,2,16,5,12,1,1
botuliform,2014,3,adjective,Latin or Greek,2,16,4,10,0,0
rhabdoid,2017,2,adjective,Latin or Greek,2,16,2,8,0,0
aberration,2016,3,noun,Latin or Greek,3,16,4,10,1,1
abecedarius,2016,2,noun,Latin or Greek,2,16,6,11,0,0
bethesda,2013,3,noun,Latin or Greek,2,16,3,8,0,0
cyanosis,2013,3,noun,Latin or Greek,2,16,4,8,0,0
fructose,2016,3,noun,Latin or Greek,2,16,2,8,0,0
heleoplankton,2015,3,noun,Latin or Greek,2,16,5,13,0,0
lagomorph,2016,2,noun,Latin or Greek,2,16,2,9,0,0
moratorium,2012,2,noun,Latin or Greek,2,16,5,10,0,0
samara,2013,3,noun,Latin or Greek,2,16,3,6,0,0
verisimilitude,2015,3,noun,Latin or Greek,2,16,5,14,0,0
percolate,2015,2,verb,Latin or Greek,2,16,3,9,0,0
cryophilic,2012,3,adjective,Latin or Greek,2,16,3,10,0,0
topiarist,2012,2,noun,Latin or Greek,2,16,4,9,0,0
antiquarian,2016,3,adjective,Latin or Greek,2,16,5,11,0,0
polydactyly,2017,2,other,Latin or Greek,2,16,4,11,0,0
splanchnology,2017,2,noun,Latin or Greek,2,16,4,13,0,1
ochlophobia,2015,3,noun,Latin or Greek,2,16,4,11,0,0
quiescently,2014,3,other,Latin or Greek,2,16,4,11,0,0
adipose,2013,3,adjective,Latin or Greek,2,17,3,7,0,0
baculiform,2017,2,adjective,Latin or Greek,2,17,4,10,0,0
demegoric,2014,3,adjective,Latin or Greek,2,17,4,9,0,1
scaturient,2017,2,adjective,Latin or Greek,2,17,4,10,0,0
subservient,2016,3,adjective,Latin or Greek,2,17,4,11,0,1
eureka,2015,2,other,Latin or Greek,2,17,3,6,0,0
secession,2017,3,noun,Latin or Greek,2,17,3,9,1,1
farina,2016,2,noun,Latin or Greek,2,17,3,6,0,0
florilegium,2017,2,noun,Latin or Greek,2,17,4,11,0,0
helicline,2014,3,noun,Latin or Greek,2,17,3,9,0,0
notochord,2013,2,noun,Latin or Greek,2,17,3,9,0,0
preterition,2016,2,noun,Latin or Greek,2,17,4,11,0,1
psychomachy,2017,2,noun,Latin or Greek,2,17,4,11,0,0
thesaurus,2015,2,noun,Latin or Greek,2,17,3,9,0,0
calisthenics,2016,3,noun,Latin or Greek,2,17,4,12,0,0
vertiginate,2016,3,verb,Latin or Greek,2,17,4,11,0,0
resuscitate,2016,3,verb,Latin or Greek,2,17,4,11,0,0
tantalize,2015,2,verb,Latin or Greek,3,17,3,9,0,0
balneotherapy,2015,3,noun,Latin or Greek,2,17,5,13,0,0
extrasensory,2016,3,adjective,Latin or Greek,2,17,5,12,0,0
coquille,2016,6,noun,Latin or Greek,2,17,2,8,1,0
xylophone,2015,2,noun,Latin or Greek,2,17,3,9,0,0
factitious,2015,3,adjective,Latin or Greek,2,18,3,10,1,0
triassic,2014,3,adjective,Latin or Greek,2,18,3,8,1,0
aciniform,2016,2,adjective,Latin or Greek,2,18,3,9,0,0
aquiline,2016,2,adjective,Latin or Greek,2,18,3,8,0,0
arenaceous,2016,2,adjective,Latin or Greek,2,18,4,10,0,0
eristic,2017,2,adjective,Latin or Greek,2,18,2,7,0,1
nomothetic,2015,6,adjective,Latin or Greek,2,18,4,10,0,0
quadrumanous,2016,2,adjective,Latin or Greek,2,18,4,12,0,1
subaltern,2016,3,adjective,Latin or Greek,2,18,3,9,0,0
chantilly,2014,3,noun,Latin or Greek,2,18,3,9,1,0
vexillology,2015,3,noun,Latin or Greek,2,18,5,11,1,1
agnostic,2015,2,noun,Latin or Greek,2,18,3,8,0,0
coaxation,2014,5,noun,Latin or Greek,2,18,4,9,0,0
coreopsis,2017,2,noun,Latin or Greek,2,18,4,9,0,0
dysrhythmia,2016,3,noun,Latin or Greek,2,18,3,11,0,1
emeritus,2016,2,noun,Latin or Greek,2,18,3,8,0,0
epistaxis,2016,8,noun,Latin or Greek,2,18,4,9,0,0
fibula,2017,2,noun,Latin or Greek,2,18,3,6,0,0
euthenics,2016,3,noun,Latin or Greek,2,18,3,9,0,0
deaerate,2014,3,verb,Latin or Greek,2,18,3,8,0,1
senescent,2016,3,adjective,Latin or Greek,2,18,3,9,0,0
extraterrestrial,2016,2,adjective,Latin or Greek,2,19,6,16,1,0
emancipatory,2016,3,adjective,Latin or Greek,2,19,6,12,0,0
putrescent,2016,3,adjective,Latin or Greek,2,19,3,10,0,0
amnesty,2016,3,noun,Latin or Greek,2,19,3,7,0,0
benefactor,2015,2,noun,Latin or Greek,2,19,4,10,0,0
demiurge,2016,3,noun,Latin or Greek,2,19,2,8,0,0
roseola,2017,2,noun,Latin or Greek,2,19,4,7,0,0
syzygy,2016,2,noun,Latin or Greek,2,19,3,6,0,0
excogitate,2016,3,verb,Latin or Greek,2,19,4,10,0,0
anglophilia,2016,3,noun,Latin or Greek,2,19,4,11,0,0
accumbent,2017,3,adjective,Latin or Greek,2,20,3,9,1,0
dissentient,2017,3,adjective,Latin or Greek,2,20,3,11,1,1
mimetic,2016,2,adjective,Latin or Greek,2,20,3,7,0,0
vespertine,2017,3,adjective,Latin or Greek,2,20,3,10,0,0
contrariwise,2017,3,other,Latin or Greek,2,20,3,12,0,0
commixture,2016,3,noun,Latin or Greek,2,20,3,10,1,0
archaism,2017,3,noun,Latin or Greek,2,20,3,8,0,0
bisector,2016,3,noun,Latin or Greek,2,20,3,8,0,0
consulate,2016,3,noun,Latin or Greek,2,20,3,9,0,1
decumbiture,2017,2,noun,Latin or Greek,2,20,4,11,0,0
deuterium,2016,2,noun,Latin or Greek,2,20,4,9,0,0
incinerate,2017,3,verb,Latin or Greek,2,20,4,10,0,0
endotracheal,2016,2,adjective,Latin or Greek,2,20,5,12,0,0
dietetic,2017,3,adjective,Latin or Greek,2,21,4,8,1,1
succulent,2017,3,adjective,Latin or Greek,2,21,3,9,1,0
esculent,2017,4,adjective,Latin or Greek,2,21,3,8,0,0
conurbation,2017,3,noun,Latin or Greek,2,21,4,11,0,1
dactylic,2016,2,adjective,Latin or Greek,1,0,3,8,0,0
debilitated,1999,2,adjective,Latin or Greek,1,0,5,11,0,0
dechlorinate,2011,3,verb,Latin or Greek,1,0,4,12,0,0
decimated,1998,2,adjective,Latin or Greek,1,0,4,9,0,0
defibrillator,2017,3,noun,Latin or Greek,1,0,5,13,1,0
deleteriously,2002,3,other,Latin or Greek,1,0,6,13,0,0
deleteriously,2005,3,other,Latin or Greek,2,3,6,13,0,0
demographic,2017,3,adjective,Latin or Greek,1,0,4,11,0,0
dendrochronology,2000,3,noun,Latin or Greek,1,0,6,16,0,0
denigration,1999,3,noun,Latin or Greek,1,0,4,11,0,1
deprecatory,2009,3,adjective,Latin or Greek,1,0,5,11,0,1
desacralize,1999,3,verb,Latin or Greek,1,0,4,11,0,1
desecration,1999,2,noun,Latin or Greek,1,0,4,11,0,0
desecration,2006,3,noun,Latin or Greek,2,7,4,11,0,0
desperately,1999,2,other,Latin or Greek,1,0,4,11,0,0
desperately,2007,2,other,Latin or Greek,2,8,4,11,0,0
desultorily,1998,3,other,Latin or Greek,1,0,5,11,0,0
desultorily,2016,3,other,Latin or Greek,2,18,5,11,0,0
dialyzable,2008,3,adjective,Latin or Greek,1,0,5,10,0,1
dido,2010,3,noun,Latin or Greek,1,0,2,4,0,0
disingenuous,2005,2,adjective,Latin or Greek,1,0,5,12,0,0
disproportionate,2017,3,adjective,Latin or Greek,1,0,5,16,0,0
dissidence,1998,2,noun,Latin or Greek,1,0,3,10,1,0
dissidence,2016,3,noun,Latin or Greek,2,18,3,10,1,1
dissipated,2008,2,adjective,Latin or Greek,1,0,4,10,1,0
dissymmetry,2001,3,noun,Latin or Greek,1,0,4,11,1,0
distractible,1999,2,adjective,Latin or Greek,1,0,4,12,0,1
distractible,2009,2,adjective,Latin or Greek,2,10,4,12,0,1
ditransitive,2006,3,adjective,Latin or Greek,1,0,4,12,0,0
dizygotic,2003,3,adjective,Latin or Greek,1,0,4,9,0,1
dorsiferous,2015,3,adjective,Latin or Greek,1,0,4,11,0,1
dramatize,2000,2,verb,Latin or Greek,1,0,3,9,0,0
drupaceous,2002,4,adjective,Latin or Greek,1,0,3,10,0,1
dulcamara,2004,6,noun,Latin or Greek,1,0,4,9,0,0
decorticate,2011,3,verb,Latin or Greek,1,0,4,11,0,0
denunciation,1999,2,noun,Latin or Greek,1,0,5,12,0,0
dismissal,2009,2,noun,Latin or Greek,1,0,3,9,1,0
decamerous,2017,2,adjective,Latin or Greek,1,0,4,10,0,0
decelerate,2008,2,verb,Latin or Greek,1,0,4,10,0,0
deceleron,2014,3,noun,Latin or Greek,1,0,4,9,0,0
dehepatize,2009,3,verb,Latin or Greek,1,0,4,10,0,0
dermotactile,2004,3,adjective,Latin or Greek,1,0,3,12,0,1
dermotactile,2012,2,adjective,Latin or Greek,2,8,3,12,0,0
diacoele,2009,12,noun,Latin or Greek,1,0,3,8,0,0
discigerous,2013,3,adjective,Latin or Greek,1,0,4,11,0,0
dissentience,2008,3,noun,Latin or Greek,1,0,3,12,1,0
dissentience,2014,3,noun,Latin or Greek,2,6,3,12,1,0
dodecarchy,2017,2,noun,Latin or Greek,1,0,4,10,0,0
dolichoid,2003,1,adjective,Latin or Greek,1,0,3,9,0,1
